name,continent,country,destinationName,flightNumber,airlineCode_iata,destination_iata,airlineName,aircraftTerminal,Duration,Cost,Climate,Date,Time,Average_Cost
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,6/9/2024,3:50,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,9/29/2024,12:30,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,10/5/2024,20:21,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,12/9/2024,4:38,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,12/11/2024,1:58,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,4/21/2024,13:50,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,12/18/2024,15:53,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,12/29/2024,23:03,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,12/27/2024,7:07,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,12/1/2024,12:43,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,12/26/2024,19:49,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,4/7/2024,20:50,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,4/12/2024,12:10,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,4/1/2024,2:59,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,P4 7558,P4,LOS,Air Peace,1,20h 10m,AED 2100,Hot,4/26/2024,4:43,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,4/29/2024,6:16,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,EK 783,EK,LOS,Emirates,3,7h 50m,AED 1375,Hot,4/11/2024,10:07,low
Murtala Muhammed International Airport,Africa,Nigeria,Lagos,P4 7558,P4,LOS,Air Peace,1,20h 10m,AED 2100,Hot,4/15/2024,23:48,low
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,11/17/2024,14:24,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/25/2024,21:18,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/15/2024,20:11,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/29/2024,20:09,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/30/2024,2:39,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/26/2024,3:31,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/9/2024,17:00,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/8/2024,7:48,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/25/2024,14:38,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/6/2024,3:17,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/26/2024,19:27,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/1/2024,6:36,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/23/2024,7:01,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/27/2024,5:32,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/4/2024,19:03,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/27/2024,12:20,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/19/2024,14:14,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/13/2024,1:29,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/18/2024,5:03,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/24/2024,15:37,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/31/2024,11:34,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/3/2024,8:36,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/31/2024,19:59,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/3/2024,16:41,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/28/2024,13:49,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/1/2024,10:49,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/4/2024,8:31,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/14/2024,9:34,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/13/2024,20:07,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/9/2024,5:29,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/24/2024,22:02,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/17/2024,8:49,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/1/2024,21:39,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/15/2024,11:25,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/29/2024,1:40,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/18/2024,23:58,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/10/2024,21:55,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/30/2024,9:09,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/15/2024,5:18,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/6/2024,14:54,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/5/2024,16:26,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/18/2024,20:22,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/9/2024,12:17,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/20/2024,6:53,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/13/2024,7:07,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/18/2024,11:50,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/2/2024,2:49,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/6/2024,2:33,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/26/2024,8:57,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/24/2024,19:44,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/23/2024,20:48,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/29/2024,21:25,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/17/2024,20:15,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/7/2024,18:54,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/26/2024,1:45,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/28/2024,23:59,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/18/2024,23:19,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/25/2024,16:59,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/22/2024,19:34,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/8/2024,4:00,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/6/2024,6:45,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/7/2024,14:30,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/23/2024,2:07,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/26/2024,4:36,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/1/2024,13:07,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/16/2024,0:52,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/21/2024,14:08,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/14/2024,14:01,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/30/2024,21:00,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/8/2024,23:08,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/3/2024,19:05,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/31/2024,0:42,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/27/2024,1:19,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/22/2024,8:14,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/17/2024,10:02,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/9/2024,15:38,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/14/2024,7:09,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/1/2024,16:04,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/6/2024,11:03,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/29/2024,19:00,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/10/2024,14:15,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/4/2024,14:09,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/22/2024,2:45,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/30/2024,4:03,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/2/2024,1:19,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/15/2024,15:04,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/13/2024,17:49,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/2/2024,2:56,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/16/2024,7:52,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/16/2024,20:27,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/8/2024,13:47,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/18/2024,20:28,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/21/2024,10:28,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,10/27/2024,18:32,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/1/2024,23:21,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/15/2024,18:04,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/3/2024,13:47,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/4/2024,22:44,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,11/20/2024,9:54,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,9/29/2024,6:01,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/13/2024,8:28,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/7/2024,11:45,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,10/3/2024,10:40,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/3/2024,8:19,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,11/7/2024,0:02,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/5/2024,1:50,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,10/30/2024,10:20,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/12/2024,15:21,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,9/20/2024,1:34,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/15/2024,18:40,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/8/2024,9:21,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,10/29/2024,3:25,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/5/2024,19:43,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/5/2024,9:40,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/10/2024,17:15,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,11/19/2024,14:20,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/27/2024,11:30,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/23/2024,18:12,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/4/2024,17:39,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,10/6/2024,19:46,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/10/2024,16:45,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/12/2024,1:38,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,11/13/2024,17:14,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/15/2024,10:51,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/2/2024,9:50,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/8/2024,11:37,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/2/2024,20:24,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/6/2024,23:31,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/1/2024,21:24,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/16/2024,23:37,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,11/28/2024,17:01,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/9/2024,21:53,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,9/2/2024,6:04,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/7/2024,22:42,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/11/2024,6:23,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,10/29/2024,6:36,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/17/2024,9:49,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,9/23/2024,11:54,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,6/7/2024,1:34,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,7/8/2024,18:04,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/6/2024,3:57,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/29/2024,1:27,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,5/21/2024,4:31,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,8/12/2024,14:17,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/14/2024,2:58,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,11/22/2024,13:00,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/24/2024,18:55,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/14/2024,11:37,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,12/16/2024,9:08,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/14/2024,13:51,medium
Tunis Carthage International Airport,Africa,Tunisia,Tunis,EK 747,EK,TUN,Emirates,3,6h 15m,AED 3230,Hot,4/9/2024,10:35,medium
Berlin Brandenburg Airport,Europe,Germany,Berlin,EW 1151,EW,BER,Eurowings,1,7h 00m,AED 2409,Temperate cool,9/2/2024,1:28,medium
Hamburg Helmut Schmidt Airport,Europe,Germany,Hamburg,EK 061,EK,HAM,Emirates,3,7h 05m,AED 2310,Temperate cool,6/3/2024,1:43,medium
Hamburg Helmut Schmidt Airport,Europe,Germany,Hamburg,EK 059,EK,HAM,Emirates,3,7h 05m,AED 2310,Temperate cool,12/11/2024,20:55,medium
Munich Airport,Europe,Germany,Munich,EK 051,EK,MUC,Emirates,3,6h 45m,AED 1743,Temperate cool,4/3/2024,17:47,medium
Munich Airport,Europe,Germany,Munich,EK 049,EK,MUC,Emirates,3,6h 45m,AED 1743,Temperate cool,7/14/2024,8:14,medium
Helsinki Vantaa Airport,Europe,Finland,Helsinki,AY 1964,AY,HEL,Finn Air,1,8h 00m,AED 1460,Temperate cool,11/12/2024,1:19,medium
Helsinki Vantaa Airport,Europe,Finland,Helsinki,FZ 1783,FZ,HEL,Flydubai,3,8h 00m,AED 1408,Temperate cool,4/29/2024,17:31,medium
Helsinki Vantaa Airport,Europe,Finland,Helsinki,FZ 1783,FZ,HEL,Flydubai,3,8h 00m,AED 1408,Temperate cool,4/13/2024,5:09,medium
Helsinki Vantaa Airport,Europe,Finland,Helsinki,FZ 1783,FZ,HEL,Flydubai,3,8h 00m,AED 1408,Temperate cool,4/28/2024,16:40,medium
Helsinki Vantaa Airport,Europe,Finland,Helsinki,FZ 1783,FZ,HEL,Flydubai,3,8h 00m,AED 1408,Temperate cool,4/30/2024,17:42,medium
Helsinki Vantaa Airport,Europe,Finland,Helsinki,FZ 1783,FZ,HEL,Flydubai,3,8h 00m,AED 1408,Temperate cool,4/12/2024,22:36,medium
